X,Y,GLOBAL_ID,NAME,ELEVATION,SERVCITY,STATE,IDENT,ICAO_ID
-112.960192029525,33.5339320260438,2385CD84-27B0-4C90-B6E2-DF464F77BB0A,Tonopah,1248,TONOPAH,AZ,AZ85,
-111.846540696038,33.4472726287754,08C6ED7C-F4D8-47BE-B21E-EFC697AA8912,Jsj,1250,MESA,AZ,AZ10,
-111.963767665864,33.4719934590468,902E4772-306C-4E36-90CE-57E8241844E0,Papago AHP,1250,PHOENIX,AZ,P18,
-112.373494425853,33.6593551298923,8B3FDC08-E7A2-48FF-AD75-6328F9222054,Banner Del E Webb Medical Center,1255,SUN CITY WEST,AZ,3AZ6,
-111.827233187397,33.381671787762,B2C174A3-E162-4439-8541-A8899780901D,Maricopa County Sheriffs Office,1257,MESA,AZ,69AZ,
-112.269177699101,33.1119495050215,94320E72-61DD-45E7-8E40-AAD0D5DBAF3A,Bishop Airfield,1261,MOBILE,AZ,1AZ0,
-112.160990453135,33.0853317298826,85EEEABB-C5F9-4C67-9E6D-6698581BCD12,Estrella Sailport,1273,MARICOPA,AZ,E68,
-111.856624853158,33.2861078840834,A45CCD6B-ED9D-4B32-8E6D-C2014FEEA7D2,Banner Ocotillo Medical Center,1275,CHANDLER,AZ,AZ77,
-111.752130387767,33.2879967787249,7B35EDE0-49AA-436D-B72C-A44B70405119,Mercy Gilbert Medical Center,1280,GILBERT,AZ,06AZ,
-112.07099408307,33.5686573556105,2D51C156-7900-4DAB-A3C2-0B684A7CC441,Hh John C Lincoln Helistop,1285,PHOENIX,AZ,AZ98,
-111.973210995626,33.4033840051633,DB85422B-C786-461C-A1A1-569A5B30C08D,The Buttes In Tempe,1297,TEMPE,AZ,3AZ7,
-111.950010951067,32.8472272626217,7D80C087-291F-4A52-83E7-9677A07B58D3,Carranza Farm Airstrip,1300,STANFIELD,AZ,5AZ7,
-111.918912344086,32.9905536730672,F98AC683-ED63-43D2-B29F-83470DE25333,Ak-Chin Rgnl,1307,MARICOPA,AZ,A39,
-111.959869010869,32.8739469878396,C2DB3923-2EE0-4348-A33A-9B194CF132A5,Potters Fld,1309,STANFIELD,AZ,55AZ,
-112.041511014568,33.4785662338812,CC43444C-D280-4CC4-9BFA-61C8BE3ADFDA,Phoenix Children's Hospital,1312.5,PHOENIX,AZ,AZ99,
-112.179608273262,33.6083384662707,632E211E-F3A1-46F0-A582-995083243060,Banner Thunderbird Medical Center,1328,GLENDALE,AZ,77AZ,
-111.978491288767,33.5925468087365,62769E75-2A2B-4DA7-9D36-C7E45B13C2B8,Westcor Home Office,1370,PHOENIX,AZ,AZ20,
-111.731955397732,33.4772273608681,E544014A-797C-441F-A900-B83E2EEBCFE0,Boeing,1371,MESA,AZ,AZ81,
-111.922402658951,33.4880190194017,9D8551EC-DBBC-4369-A694-C95BF5D9605F,Hh Scottsdale Osborn,1375,SCOTTSDALE,AZ,AZ96,
-112.115327710073,33.665913477477,E0F4AAD5-69D6-4E3F-A868-911628202BF2,Hh Deer Valley Hospital,1380,PHOENIX,AZ,3AZ4,
-111.728760674064,33.4632454151099,C23D284C-17E7-4A73-8549-83ACB08486C6,Turf,1385,MESA,AZ,AZ39,
-112.281271027644,33.0169972694009,43F13090-63CD-40A7-A486-98422C34B261,Schu Ranch,1410,MARICOPA,AZ,AZ13,
-112.281677694304,33.0111161575739,C22D90E4-D91F-402F-81D2-DB19AFF6995B,Arizona Bay,1420,MARICOPA,AZ,AZ78,
-111.687030383988,33.411121799095,A73C0BD6-A587-402D-BD17-0DBC0E9260F2,Banner Baywood Medical Center,1425,MESA,AZ,AZ92,
-111.617251189441,33.2087301076604,6B734E76-87A4-4B11-8FF0-C7A576093E47,Pegasus Airpark,1451.5,QUEEN CREEK,AZ,5AZ3,
-111.921344334974,33.6245051491094,2B023C6C-D09C-4ECD-A3DD-8769931C2474,Lyon Aviation South Ramp,1455,SCOTTSDALE,AZ,6AZ0,
-111.921733224098,33.625144038176,61140BAB-7FAF-4BBA-916E-B9C3B5088255,Aviation Ramp Area,1455,SCOTTSDALE,AZ,7AZ0,
-112.272381580472,32.9967200450695,DAE93EB8-5B82-4CED-9529-8E78FC6E8C50,Serene Fld,1456,MARICOPA,AZ,AZ31,
-112.861427767319,32.4528938303378,DD4C2928-F84D-4470-A103-E95E8A0651D4,Eric Marcus Muni,1458,AJO,AZ,P01,
-111.996541573826,33.6392801471493,AE8B2AAC-8485-40CA-8909-594748997441,Abrazo Scottsdale Hosp Emerg Dept,1461,PHOENIX,AZ,AZ95,
-111.48457753275,32.9356228542291,2E1A4A67-2076-4A89-8DEC-45F34B6FDF19,Sarita,1464,COOLIDGE,AZ,37AZ,
-111.909018999979,33.6301181505261,C528CEF1-0B55-4E51-A5F3-B31F190C0171,Peoples Hangar,1497.7,SCOTTSDALE,AZ,07AZ,
-111.90662211067,33.6322495949435,DA0F43E1-12CC-45DC-94D0-FECB4DBB3BE1,Hangar 5,1500,SCOTTSDALE,AZ,81AZ,
-112.287103804304,32.9822753203435,828C376B-D34D-4A6E-B8E9-EC6245ABF014,Flying Bucket Ranch,1505,MOBILE,AZ,0AZ4,
-111.921955446152,33.6252829271832,F25D8A63-155F-4CD0-B6BA-A52BB5394592,Lyon Aviation Rooftop,1508,SCOTTSDALE,AZ,5AZ0,
-111.918305445427,33.6251579273588,A8BB7395-E379-437A-93D4-8ECB873C8605,Scottsdale,1511,SCOTTSDALE,AZ,AZ83,
-111.586637154876,32.806726859045,DB42401B-49D4-4A50-AAE0-F48ABBADFC83,Eloy Muni,1511.2,ELOY,AZ,E60,
-112.416399997351,33.7533384732362,C2729A77-134F-47DA-A981-818B872401D3,Moulder,1521,SURPRISE,AZ,4AZ1,
-111.549033979235,33.5522726587766,1039B137-3C8A-464F-BC7A-DC1880C6D54B,Stewart Mountain Dam,1530,GOLDFIELD,AZ,AZ54,
-114.334928335023,36.0204497601247,FCE95C3B-CA47-4399-A93B-7687546DD42B,Temple Bar,1549,TEMPLE BAR,AZ,U30,
-111.681541441486,32.6608522498664,30211AF6-E0E4-4FCF-A49D-91AF97A015BF,Sawtooth,1550,ELOY,AZ,AZ04,
-111.518066450949,33.2513940076718,B7C61205-FBC0-4C36-8FF3-11C4015B221A,Rittenhouse Army,1550,QUEEN CREEK,AZ,AZ38,
-111.549330305411,32.6895078163961,3301257D-F29C-408C-A814-6154E684EF4A,Eloy Farms Airstrip,1555,ELOY,AZ,AZ88,
-111.957594344587,33.6576718187139,2BA9325E-BA4A-479D-BFAE-D9126CBFDA38,Mayo Clinic Arizona,1567,PHOENIX,AZ,AZ74,
-111.426483632288,32.9360289681942,AD7DA7BD-3985-4DDE-8E09-1EE1487BA6F1,Coolidge Muni,1576.1,COOLIDGE,AZ,P08,
-112.269894419924,33.8450384934028,A66F37FB-DEE9-4A7D-98F0-1053E6E7B012,New Waddell Dam,1582,PHOENIX,AZ,4AZ5,
-111.907605443664,33.6296134835319,A4202086-C10C-4C7D-9C65-A5F5AB7B2210,Constellation Aviation,1598,SCOTTSDALE,AZ,17AZ,
-112.259455460872,32.925005035871,4C5401D0-FA6F-438B-8E8A-F6B30777FA8D,Motown,1600,MOBILE,AZ,5AZ6,
-111.632649292921,33.8186579689697,D4B5CCED-7FDA-424D-A3FB-45CA94A0E616,Bartlett Dam,1610,CAREFREE,AZ,AZ51,
-112.237933511044,32.9017211447489,261A590A-31E8-453D-9615-3A04D7F0760D,G M Ranch,1616,STANFIELD,AZ,AZ61,
-114.09775039337,34.6914329462319,DB6150A3-BC69-4E82-9C33-47FB8DD36F07,Massey Farm,1630,YUCCA,AZ,AZ34,
-111.4448653467,33.5533848863857,62EAB246-BC78-4F39-A146-6AEBBD6A520A,Mormon Flat Dam,1640,GOLDFIELD,AZ,AZ56,
-112.76853617561,33.742891230998,5EB0CB5C-5DA7-4A2F-BFDC-8BA3533EE8AE,Toyota Arizona Proving Ground,1660,WICKENBURG,AZ,AZ93,
-111.922233227588,33.6700051552665,30592C06-45E9-44D6-97E4-056539957909,Hh Scottsdale Thompson Peak,1675,SCOTTSDALE,AZ,32AZ,
-113.213274796848,36.1083215080874,21D073C3-3AD9-47EE-B15C-D589F4573229,183 Mile,1705,PEACH SPRINGS,AZ,AZ12,
-113.09243839255,36.1916534709402,C7EBEF8A-9925-481D-A1B3-432C2E0621F7,Lava Falls,1720,SUPAI VILLAGE,AZ,AZ15,
-110.909066315149,33.0471995648665,F410E26F-364F-4DE4-AF85-703CC3A53D5F,Kearny,1833,KEARNY,AZ,E67,
-112.653241439944,33.8539262519499,B02BEA4B-1B4A-42DB-AF3F-D662DAAE19DB,Ranta Strip,1840,MORRISTOWN,AZ,12AZ,
-112.070159353526,33.4833812330394,6AF87B7C-646A-49AE-A45E-3C6707DEFBC3,Abacus Tower,1850,PHOENIX,AZ,AZ41,
-113.615496060333,33.7592025766204,25FC0FCF-3CA5-4731-B806-6D37525E2F3B,Indian Hills Airpark,1866,SALOME,AZ,2AZ1,
-111.335805251709,32.5208744689347,A473301D-C896-46B4-8F3B-46B6754ED98F,Silver Bell AHP,1868.6,MARANA,AZ,02AZ,
-111.357362831525,33.5825523950114,CE6FCE68-3457-4B45-94C9-72F0797AC07F,Horse Mesa Nr 1,1890,GOLDFIELD,AZ,AZ55,
-111.344306441535,33.5906082308133,AE4669FD-8A0B-45A8-B7C8-899268E65B0E,Horse Mesa Dam Nr 2,1891,GOLDFIELD,AZ,AZ53,
-111.162079188299,33.6708865845421,F06EA40D-9827-45DB-93BF-C050A83D63AB,Roosevelt Dam,1895,ROOSEVELT,AZ,AZ58,
-112.573127810956,33.8215079189488,EFE91B71-5595-49F9-B836-04E5AB4E8C47,Thunder Ridge Airpark,1915,MORRISTOWN,AZ,AZ28,
-113.641678011734,33.7780606336497,778F1358-0547-4EDF-888D-2BC10FAD1E43,Western Sky Airpark,1930,SALOME,AZ,0AZ2,
-113.6424280126,33.7874217458206,0182B48B-E2D2-4323-AC59-BC52782D5B82,Sheepy Hollow Ranch,1930,SALOME,AZ,AZ40,
-113.570289114668,33.8477828685392,E0E97BF6-6BB3-4BF2-9F99-3E690F59FBFB,Outback Ranch Airstrip,1980,WENDEN,AZ,AZ01,
-114.027789260134,34.5827829366701,F5BE1B42-D71F-447A-AB5A-80FE6E3EA94E,Sagebrush Trails Estates,1984,LAKE HAVASU CITY,AZ,9AZ2,
-111.716544045099,33.9819882647436,5FCCA64E-BE3B-40FF-AAA2-B9013B566B0C,Horseshoe Dam,2020,CAREFREE,AZ,AZ52,
-112.587961981837,33.847537921619,3390F388-06DF-44B6-904F-0266EF380607,Roesner Ranch,2060,MORRISTOWN,AZ,AZ32,
-112.603379486238,33.8658709782283,7009FEB5-9B6B-4E2B-BFFA-B16DF4655891,Castle Well,2080,MORRISTOWN,AZ,0AZ5,
-111.389565256044,32.4270197309755,F7FDD38E-C679-4895-846A-9DC8274755AA,El Tiro,2100,TUCSON,AZ,AZ67,
-111.344455238324,32.2947272142522,027B615C-F56C-47A2-AF94-CE5BF7751A59,The Ultralight Strip,2120,MARANA,AZ,4AZ8,
-113.202981835801,34.0119770758831,EFFA7089-8A20-448F-9DD7-C0B96A0CFF94,Flying Dare's Ranch,2192,AGUILA,AZ,26AZ,
-113.167827932816,33.9193551217099,27CE9D47-2EC1-4B4A-BB68-C8C0846E9584,Eagle Roost Airpark,2206,AGUILA,AZ,27AZ,
-113.18131460166,33.9228123434285,7207F3A6-B037-4077-8226-E2B056D9D9DC,Sampley's,2208,AGUILA,AZ,28AZ,
-112.686576176033,33.9522579301937,29B0D0E9-7CD5-4545-880B-7496BE807F82,Rio Vista Hills,2225,WICKENBURG,AZ,AZ64,
-111.195844113406,32.5277828107016,C52048B2-3A1D-4125-90BA-A75E61666176,Twin Hawks Airpark,2290,REDROCK,AZ,AZ63,
-111.056927499051,33.640913529897,200D6AB8-258C-4AEF-8EF6-1E64CC666D6A,Grapevine Airstrip,2329,ROOSEVELT,AZ,88AZ,
-110.999488499418,32.228321666069,86F6D434-37B5-4E65-AC64-AB64620F9289,St Marys Helistop,2345,TUCSON,AZ,65AZ,
-111.918491292979,33.8028221175365,84C15B4C-71F7-4202-82FD-916E2B7CAC33,The Boulders,2360,CAREFREE,AZ,AZ91,
-112.79510100439,33.9706344817231,D0FAE7B2-D991-4416-9A9A-F43A38000179,Wickenburg Muni,2378.6,WICKENBURG,AZ,E25,
-111.894260878975,31.9325882477577,0E973501-1B9A-4918-BD75-1144C95CC06A,Sells,2409,SELLS,AZ,E78,
-112.825747041126,34.0194779314927,F2C3D539-D4B0-484F-A377-5602F31A8C11,Moreton Airpark,2455,WICKENBURG,AZ,23AZ,
-114.480011666514,35.7163941597283,6B729F71-BAE9-4FD9-826D-72283BCB7F74,Triangle Airpark,2460,WHITE HILLS,AZ,AZ50,
-114.45055055053,35.7217816621921,C1981513-DA41-4204-B74F-C44E880CB69F,White Hills,2470,WHITE HILLS,AZ,04AZ,
-110.879341254955,32.251635564125,20D03957-6602-4C85-8667-9330D8861F35,Tucson Medical Center,2485,TUCSON,AZ,AZ37,
-110.947045985284,32.172026382393,82E6011A-ED04-4D35-8E4A-1CEDB868FE89,Pima County Sheriffs,2500,TUCSON,AZ,AZ84,
-110.946419044724,32.2419911145552,42F46ACD-6D11-4390-8232-6D1AD22E3648,University Medical Center Hospital,2559,TUCSON,AZ,5AZ4,
-111.898140179197,33.8186176767709,F6614DB2-EA1F-47A5-AEC8-9AFA7CD77002,Sky Ranch At Carefree,2569,CAREFREE,AZ,18AZ,
-110.851955125528,32.0675049826595,98F784CD-1379-4E1C-95F2-E955CE5904EE,Rgnl Public Safety Training Academy,2580,TUCSON,AZ,70AZ,
-111.127075819247,33.2778390314034,D74617AD-5526-4267-B8C6-6CFB9146F2FD,Superior Muni,2646,SUPERIOR,AZ,E81,
-109.987510571857,33.0327829429492,E52AA682-EA68-499D-A185-C210B9F28235,Regeneration,2750,FORT THOMAS,AZ,5AZ9,
-110.985566257099,31.9563938492803,C39B5EE4-8C4D-4E9B-AF07-9AA5CC57F885,Northwest Hospital/Sahuarita,2830.7,SAHUARITA,AZ,AA13,
-114.13210883024,35.7888719679387,576545D7-3CC5-454B-871D-15ECA8E2905F,Aileron Orchards,2872,DOLAN SPRINGS,AZ,AZ49,
-110.775152341517,32.1967522270724,C9157D8E-D9F8-463E-8C23-12F3796B2F76,NwMc/Houghton,2873,TUCSON,AZ,01MU,
-113.586654479366,34.8707621643011,B1FC4F73-9EA6-4FB1-93C4-7A2A0F669DB8,Big Sandy,2922,KINGMAN,AZ,AZ71,
-114.046733842897,36.0932275649547,4AAC460B-0F52-4D9D-A394-9BA1052C56A3,Pearce Ferry,2941,MEADVIEW,AZ,L25,
-111.001780542411,32.4480666416436,F5A41941-2A4A-492B-9A82-4365F7008322,La Cholla Airpark,2953,TUCSON,AZ,57AZ,
-109.73551050565,32.8219440355471,9EA14A5A-3E82-429A-90F7-72046A7E4EAB,Mount Graham Rgnl Medical Center,2959,SAFFORD,AZ,AZ44,
-111.009455140442,31.8072271594457,37F24298-E76D-44AC-A430-4A445F8F9C88,Santa Cruz Valley Rgnl Hospital,2970,GREEN VALLEY,AZ,AZ69,
-109.565010471111,32.8288940449285,8038D4A5-0C93-4EA8-A51C-8AD2368DE3F7,Arizona State Prison - Safford,3000,SAFFORD,AZ,1AZ3,
-109.653422151718,32.7622943087653,FB663E91-9290-4676-A20E-5182BAF12D9B,High Mesa Airpark,3080,SOLOMON,AZ,3AZ8,
-110.739732888257,32.1788938931383,9A391AC0-1476-4466-915B-2CAED5C652A5,Saguaro,3102,TUCSON,AZ,5AZ5,
-109.881758593374,32.8478484761715,874F4EDE-631A-4D15-AE50-822575084695,Flying J Ranch,3114,PIMA,AZ,E37,
-110.667371843613,33.3531440656094,86820DA8-5153-40F7-A032-30FDB3E0F805,San Carlos Apache,3260.8,GLOBE,AZ,P13,
-110.647298345112,32.6364453529484,8910536E-85DB-4F96-BF59-0DF2CD078A63,San Manuel,3271.8,SAN MANUEL,AZ,E77,
-111.864733290512,34.6080608408604,AB1F98D2-8687-4F75-ABDE-43F58C293F70,Yat,3300,CAMP VERDE,AZ,01AZ,
-111.865162735347,34.605028895432,51352615-7907-47F4-8C0D-0DC3CE36266B,Montezuma,3370,CAMP VERDE,AZ,19AZ,
-113.76920317809,35.4751275068184,F6174EB6-667E-4124-A707-F7F20F7F8AE8,Music Mountain Air Ranch,3450,HACKBERRY,AZ,68AZ,
-112.029641667649,34.7369914036319,B2AD3826-8526-4966-86B7-9768CEBE21C6,Marcus J Lawrence Medical Center,3450,COTTONWOOD,AZ,AZ22,
-110.316677290728,32.8166717842275,57817B77-6C7C-4FDE-B2C5-53E542E2B072,Av Ranch,3500,KLONDYKE,AZ,AN01,
-112.03514833415,34.7300614024017,9EF1CABD-13A2-4FC7-8AE5-8ACC35679B63,Cottonwood,3560.3,COTTONWOOD,AZ,P52,
-111.788217445967,34.6508608508912,65F74D14-4B41-4D18-BE11-3153C8D5BA68,Rimrock,3575,RIMROCK,AZ,48AZ,
-111.644455668998,36.8108111403749,24E83988-E6C8-4E2F-B7E1-2AB531B0D5D5,Marble Canyon,3603,MARBLE CANYON,AZ,L41,
-110.259805277763,31.9636994388442,5FACE8BB-FA3F-491E-99A8-74D23D3C02CC,Benson,3628,BENSON,AZ,31AZ,
-113.688841762489,35.3483344409768,C67D569F-FBB2-40CB-9C6B-7D7D7EC41B2C,X Bar 1 Ranch (Lower),3710,KINGMAN,AZ,AZ97,
-114.373027164301,35.295835226465,FF3C49F6-7C68-4E15-B13E-4D713E286C50,Willow Springs Ranch,3750,BULLHEAD CITY,AZ,1AZ8,
-113.461608632579,34.9980691326423,B87ABB5F-DC2B-482A-930D-C772E9789B7A,Parsons Fld,3760,KINGMAN,AZ,4AZ6,
-111.120288504947,31.9411160628321,69F04B03-7B3E-411A-91BE-FAA8133A181F,Flying Diamond,3800,TUCSON,AZ,6AZ8,
-110.357982799887,31.9994494396046,C67B5E9C-B8F9-474C-97F5-D6F24E2D213D,Benson Muni,3830.9,BENSON,AZ,E95,
-111.120982947061,31.9092271691725,0DD32DFF-17DD-47DA-A9D1-A7BB6FA8731A,Ruby Star Airpark,4011,GREEN VALLEY,AZ,14AZ,
-113.230900370404,36.2565054142003,D59DE2F9-DA51-4C19-A190-664AE8F939D7,Grand Canyon Bar Ten Airstrip,4100,WHITMORE,AZ,1Z1,
-110.247788317681,31.7458382960214,2C381683-3311-4C40-ADE8-38871BB9FB61,Four Pillars,4100,HUACHUCA CITY/TOMBSTONE,AZ,AZ21,
-109.689963181466,31.3713188204063,EFA95FD3-5B3D-4EF3-B0CA-113F138E7AF6,Cochise College,4146,DOUGLAS,AZ,P03,
-109.057290856115,31.8159522494084,7CA899F5-40BA-4385-A8E8-7B8A0815E069,Mystery Well Ranch,4173,PORTAL,AZ,25AZ,
-109.837907711291,32.2645439481458,6AC2D1FB-9DD0-4FA1-AB5F-A8492A77BB84,Northern Cochise Community Hospital,4174,WILLCOX,AZ,AZ16,
-110.110843833332,31.5566716078762,250EA816-90F3-40BC-BADA-13A6DEB176D7,Skyline Air Ranch,4180,SIERRA VISTA,AZ,1AZ6,
-109.894649388632,32.2454217206361,4987941F-4F64-471F-982D-F5DE513FFA02,Cochise County,4187.3,WILLCOX,AZ,P33,
-113.171959931971,34.5928996527941,6C4E397E-6576-47EF-B5A4-81C320646FDE,Bagdad,4195.7,BAGDAD,AZ,E51,
-109.761677130916,32.1130605961168,48176C84-2185-41EE-A044-C0488CB6DFC4,Leroy,4197,WILLCOX,AZ,4AZ9,
-109.651468742462,31.6023227462129,A36B0EDF-2C80-43F5-9A22-33F078547FDE,Ethnos Air,4200,MCNEAL,AZ,2AZ9,
-109.056926972137,31.8979494839689,BC97FFF2-C7E3-4173-AF39-7D299BDB4C92,Lizzy Lizard,4200,PORTAL,AZ,8AZ5,
-111.752675127989,36.7344364007696,8F277B59-6EEA-4308-8813-C840CE68F0D8,Cliff Dwellers,4217,MARBLE CANYON,AZ,AZ03,
-110.125010491939,31.3691715790498,F0CEFDB0-F5CC-40AA-8099-C051664EFB88,Evelyn Fld,4242,PALOMINAS,AZ,AZ26,
-110.2900880444,31.6837068958548,C0589BB0-5EA2-41E2-A032-E758E5EDF829,Whetstone,4250,HUACHUCA CITY,AZ,11AZ,
-110.068621605431,31.6005605053469,33A00681-1771-442A-9E6C-CD5FA7717F14,Fort Omotse,4253,TOMBSTONE,AZ,4AZ4,
-110.083976320452,31.4334374235342,C3D22111-BEE2-49DC-8839-DA13B74E25D1,Thompson Intl Aviation,4275,HEREFORD,AZ,03AZ,
-110.047371602277,31.6196160641571,06602C88-6211-476D-8F05-D0BC34454157,Rancho San Marcos,4353,TOMBSTONE,AZ,74AZ,
-112.679909830417,34.5089185587907,F0433F19-DF0C-4217-B377-00D84AD6398A,Yav'pe Ma'ta,4366,SKULL VALLEY,AZ,16AZ,
-112.674469040081,35.0278495434411,ACF06F8B-7870-4327-BD3A-9AC54F0DBB55,Big Chino Airstrip,4410,PAULDEN,AZ,AZ09,
-112.534073168753,34.9100244533534,54E6331C-2E8C-4BA3-B23A-11F8B4DC37B3,Big Springs Ranch,4421,PRESCOTT,AZ,AZ27,
-111.823344414005,34.8555608761242,6B0B43DD-1A34-4CA3-81A8-B0357B29B587,Sedona Medical Campus,4456,SEDONA,AZ,5AZ8,
-110.007829965353,32.22465782324,C52AA89F-A588-446D-A129-6374638637D8,Inde Motorsports Ranch,4463,WILLCOX,AZ,93AZ,
-109.588343750321,31.9386161329146,0BD58B79-4D72-4A64-988F-6ED64F4E4505,Rancho Relaxo,4475,PEARCE,AZ,7AZ4,
-112.512511222339,34.9308386233032,C91ED002-1244-4541-9A90-2774C45453B1,Pilots Rest,4482,PAULDEN,AZ,AZ57,
-111.383094436497,36.0926443977323,C9F87475-FB08-452F-84B2-65AF9A69B085,Tuba City,4513,TUBA CITY,AZ,T03,
-109.959732720704,32.0247272397543,2F306B95-2441-4426-A360-4E92FD77DBDA,Ammon,4520,WILLCOX,AZ,AZ14,
-110.271660532614,31.5518854890015,24C7D86B-F612-4A21-A113-CA8E403E5F1B,Sierra Vista Rgnl Health Center,4548,SIERRA VISTA,AZ,AZ89,
-109.542327069792,31.8574883447637,02DF4460-AEB5-4CF2-A050-3A8676556376,Ash Creek,4680,PEARCE,AZ,6AZ5,
-109.391121460956,31.5022271865026,7092BC04-BC14-4B00-B568-325801F4BB3E,Circle H Ranch,4680,DOUGLAS,AZ,AZ17,
-110.02152576719,31.6713174620757,CE57D562-4B64-42AF-8DBB-C8597B6A7422,Tombstone Muni,4733.2,TOMBSTONE,AZ,P29,
-112.445180082476,34.7444724918998,7D0BAA37-9AF2-4010-99E8-845E26272F73,Robin,4772,CHINO VALLEY,AZ,59AZ,
-109.88313905347,31.3639951998512,4234EDA4-FCF5-4993-9A72-46A88BD57CFE,Bisbee Muni,4780,BISBEE,AZ,P04,
-113.828017684228,36.0261036815732,1EDBC65C-E26B-472E-B99D-558982D9502E,Grand Canyon West-1,4790,PEACH SPRINGS,AZ,AZ36,
-110.296485891628,32.7292398275148,8697E1BA-7037-48C5-A855-78F405B2FA22,China Peak Observatory,4800,KLONDYKE,AZ,AZ45,
-112.309065324185,34.6272516512743,0066054F-36A5-4DE2-8BCA-10865D806CCF,Versatile,4800,PRESCOTT VALLEY,AZ,AZ70,
-113.816928234345,35.9861164554144,18F6A22A-7DEA-4216-90AE-C8B100CE9C08,Grand Canyon West,4816.7,PEACH SPRINGS,AZ,1G4,
-109.494475770612,33.3405524566924,90EB3706-43B6-4B8B-9895-2C1AD449AD20,Double Circle Ranch,4863,CLIFTON,AZ,AZ66,
-111.238663694832,34.2678191627603,E559F177-228B-490F-A861-3D88745C44EE,Tonto Nf Payson,4896,PAYSON,AZ,AZ68,
-112.290261158336,34.6851997149649,736080ED-D37A-43BF-A7A1-0F3237598E71,A C Goodwin Meml Fld,4948,COYOTE SPRINGS,AZ,AZ86,
-110.038177175375,31.9253383323235,7B4DADD7-9407-4533-A5D6-9AEEF9FD0126,Stronghold,4970,ST DAVID,AZ,09AZ,
-112.333644501719,34.7082052715167,2A5B2F42-B1CA-448A-A9FF-7D1DA9924B3B,Adams Place,5000,PRESCOTT VALLEY,AZ,72AZ,
-109.882477112532,31.4176938190167,7059259E-016C-441D-929A-40F42B7EC22B,Copper Queen Hospital,5001,BISBEE,AZ,6AZ6,
-112.549072048504,34.7664163778163,106823FB-047C-4485-BA39-A77DF9E8A08F,Morgan Ranch Airstrip,5025,PRESCOTT,AZ,AZ46,
-110.444177403328,34.0033386131851,ED7222BF-BB76-4838-A855-A35E3397EDFD,Cibecue,5037,CIBECUE,AZ,Z95,
-112.330733380478,34.5918580343887,28EEF184-70F0-474F-A298-0CD30774B9B3,Yavapai Rgnl Medical Center East,5100,PRESCOTT VALLEY,AZ,51AZ,
-113.907997691349,35.941497000323,729E6ABA-190A-4103-90AF-AD194901CB52,Gc,5106,MEADVIEW,AZ,20AZ,
-110.932788619889,34.0936163774605,AA063EA4-5BC5-46D9-91E7-0482FB668F72,Chapman Ranch Airstrip,5115,YOUNG,AZ,58AZ,
-113.360844742172,35.2019497192494,13A8AEDD-9B16-4D21-B387-979EA8B4C6BB,Dunton Ranch,5115,KINGMAN,AZ,73AZ,
-109.985754239255,33.8106136102361,A74765EA-2BEC-49AB-A0E9-EA30250212CC,Whiteriver,5153,WHITERIVER,AZ,E24,
-110.960346959106,34.1024191551865,36D9E56E-5D95-407C-825B-1D62C2C4344C,Pleasant Valley Medical Center,5190,YOUNG,AZ,AZ11,
-112.886508551936,35.3350803202639,30907FCB-D213-4827-8C72-B53010B68F3E,Seligman,5237,SELIGMAN,AZ,P23,
-110.138510749576,34.9407276498445,D5B2BB3E-D41C-4A73-8084-4AA9E1B30067,Holbrook Muni,5261.8,HOLBROOK,AZ,P14,
-113.292441429208,35.5722197697309,C7B54488-0D9E-4613-97B4-C402AE95048B,Hualapai,5317,PEACH SPRINGS,AZ,3AZ5,
-113.247514194533,35.5272400448313,DE055ADD-753E-4C7D-8499-F4B7BB6F8AC2,Grand Canyon Caverns,5397,PEACH SPRINGS,AZ,L37,
-109.575482958247,36.1093111774675,67E28807-C784-443C-AD10-10087C7431F3,Chinle Muni,5550,CHINLE,AZ,E91,
-110.423399770891,35.7916166382892,8AF4BECD-7270-470F-AE2F-56EB02F73F3F,Polacca,5573,POLACCA,AZ,P10,
-113.300772802785,35.3833372456055,4BF01841-D458-4702-ADA5-BC5A3811766C,X-1 Ranch Upper Headquarters,5585,SELIGMAN,AZ,52AZ,
-110.228455372815,36.7164501064358,8F75854B-DC02-4829-810E-D74D95C991FE,Kayenta,5687.5,KAYENTA,AZ,0V7,
-110.935413347475,34.1581027752415,0BA0BFC0-ACE7-4653-81B2-51FD567789B5,Pleasant Valley Airstrip,5688,YOUNG,AZ,24AZ,
-111.969632690796,36.9319355785935,64E1C842-D839-4AFF-9885-1C6CA85C911B,Sandhill Ranch,5868,PAGE,AZ,44AZ,
-110.588203996008,36.0597277751515,6767CEFA-EAA5-4C53-A845-7425817E75C1,Rocky Ridge,5946,ROCKY RIDGE,AZ,50AZ,
-112.97019852156,34.7986352467913,E71AAF79-41A0-44D7-AAFF-A97A4AD6B775,Yolo Ranch,5950,CAMP WOOD,AZ,33AZ,
-112.148065381471,35.6506512379102,A29699FC-E8D5-42DC-8B26-D8F8266BEED3,Valle,5999,GRAND CANYON,AZ,40G,
-109.970120667058,34.3522672989891,0568CDB2-E3AE-4F72-A8C7-E77A4F88ED4D,White Mountain Lake,6066,SHOW LOW,AZ,21AZ,
